cc,nullReferences
34,8
10,2
15,5
14,6
8,2
16,2
54,27
37,30
38,18
20,2
8,3
1,0
78,40
8,3
210,109
37,30
37,30
6,379
75,22
10,1
9,3
4,62
152,154
75,55
27,9
8,2
47,16
13,10
9,0
27,15
8,3
19,2
51,27
51,29
8,2
47,12
25,20
5,207
8,2
46,27
28,8
57,17
28,13
5,208
28,6
8,2
8,2
59,17
15,5
49,40
8,2
14,5
131,66
27,15
1,0
8,3
45,3
74,75
4,35
4,35
44,3
74,75
14,6
7,2
21,6
59,22
25,20
9,0
14,6
38,26
20,12
7,2
56,38
8,2
37,17
7,0
8,3
7,2
7,2
7,2
13,3
18,3
20,13
20,13
18,6
20,12
41,12
14,6
16,12
7,2
33,16
8,2
5,230
59,7
30,12
13,3
8,2
14,6
45,16
110,60
8,3
47,0
8,2
28,3
8,3
1,0
8,2
31,11
17,3
8,3
10,3
13,4
14,2
21,6
19,5
1,0
20,13
20,13
32,12
1,0
27,21
22,5
13,10
8,3
1,0
80,32
8,2
69,2
23,16
27,9
1,0
26,16
19,7
9,5
8,2
5,470
8,3
13,4
8,2
10,3
1,0
38,26
16,4
25,20
80,32
1,0
37,24
1,0
15,3
13,4
25,22
32,15
33,16
8,2
85,70
292,168
8,2
1,0
27,9
1,0
228,127
4,59
133,130
157,21
27,9
73,60
39,25
20,9
8,3
9,0
8,2
9,0
6,266
38,18
8,2
44,16
8,3
23,2
8,2
44,33
8,2
10,2
33,12
10,2
8,2
8,3
20,6
15,4
128,56
34,6
23,2
15,3
33,20
14,6
47,21
46,23
15,5
149,80
1,0
8,3
8,2
50,32
22,7
21,8
91,11
4,46
115,120
1,0
1,0
2,1
7,3
13,10
8,2
5,295
33,2
13,10
37,30
8,2
39,19
25,20
8,3
61,50
8,2
14,6
25,20
8,2
44,33
25,20
20,9
72,4
25,20
26,11
26,12
8,2
8,2
25,20
8,3
37,30
34,20
25,20
14,6
50,36
34,9
14,6
25,20
8,3
8,3
8,3
51,33
8,2
11,3
7,2
59,28
22,3
8,3
26,16
38,22
20,9
8,2
8,2
74,56
37,30
77,36
44,32
8,2
56,39
42,20
68,3
130,129
4,59
1,0
1,0
25,20
1,0
60,27
8,3
14,6
15,5
47,8
136,81
1,0
33,20
50,36
1,0
26,5
86,55
66,8
1,0
1,0
20,9
37,30
8,3
133,47
1,0
1,0
16,0
10,2
8,3
42,10
17,1
1,0
8,3
36,7
27,15
1,0
44,18
1,0
1,0
20,13
1,0
166,67
20,13
1,0
132,18
88,15
1,0
1,0
1,0
1,0
6,501
1,0
1,0
231,129
15,3
1,0
320,182
1,0
4,57
244,243
197,27
49,34
34,16
9,0
70,19
65,23
20,13
22,7
8,2
34,9
32,15
8,2
46,23
14,6
8,2
46,19
28,12
14,6
14,6
42,12
51,25
8,207
27,14
51,28
121,63
1,0
1,0
39,0
58,63
4,30
2,1
13,10
8,2
67,22
1,0
67,22
67,22
20,12
76,30
8,2
68,28
1,0
68,53
13,10
1,0
8,2
1,0
76,29
469,919
68,28
8,2
1,0
68,28
68,28
20,12
27,14
33,18
1,0
56,24
1,0
104,58
1,0
1,0
68,28
20,13
13,10
21,6
19,2
68,28
8,2
8,2
74,31
67,22
14,6
20,12
13,10
20,9
81,52
1,0
20,12
67,22
68,28
22,11
68,28
13,10
172,95
67,22
26,2
8,2
80,50
68,28
68,28
1,0
13,2
1,0
20,12
54,24
26,12
25,20
68,28
1,0
27,14
20,5
68,28
16,5
75,55
1,0
13,10
59,24
20,12
13,10
1,0
37,30
1,0
68,28
40,17
1,0
52,30
68,28
68,28
13,10
67,22
13,10
19,2
13,10
37,30
30,0
20,12
27,14
68,28
18,2
1,0
68,28
68,28
67,22
57,23
13,10
67,22
13,10
13,10
76,29
37,30
68,28
84,2
8,2
13,2
68,28
1,0
32,15
20,12
25,20
1,0
67,22
39,25
32,15
34,13
67,22
22,3
100,49
68,28
113,81
68,28
13,10
13,10
68,28
13,10
1,0
1,0
68,28
54,26
68,28
25,20
68,28
9,0
39,25
1,0
8,3
32,22
8,2
67,22
21,10
1,0
68,28
23,0
13,10
68,28
13,10
15,4
68,28
76,46
68,28
20,12
67,22
8,3
44,29
25,20
13,10
67,22
34,21
32,15
1,0
14,6
13,2
13,10
1,0
69,23
97,46
25,20
67,22
8,3
68,28
13,10
67,22
68,28
62,21
13,10
1,0
68,28
27,14
73,25
68,28
13,10
48,20
21,9
27,15
8,3
68,28
39,24
1,0
1,0
13,10
67,22
74,31
13,10
25,20
13,10
13,10
1,0
1,0
1,0
8,3
68,28
20,12
68,28
13,10
33,18
1,0
13,10
32,12
68,28
13,10
13,4
1,0
8,2
32,12
13,10
13,10
13,10
1,0
74,31
1,0
13,10
15,5
1,0
10,1
57,38
13,10
88,43
76,29
1,0
68,28
19,2
13,10
7,0
16,2
32,23
14,6
68,28
13,2
8,2
37,30
78,26
14,6
18,2
28,7
67,22
39,23
67,22
1,0
33,18
25,20
20,12
29,3
13,10
20,12
8,2
20,12
13,10
32,22
78,26
1,0
68,28
80,38
20,9
1,0
20,12
27,15
76,29
8,2
68,28
1,0
1,0
23,6
51,35
68,28
1,0
13,10
13,10
74,31
13,10
84,27
1,0
1,0
67,22
13,10
8,2
40,20
23,6
13,10
14,6
68,28
15,3
51,35
19,2
68,28
29,7
63,44
70,23
8,2
8,2
68,28
44,29
67,22
74,31
40,13
68,28
36,8
13,2
189,103
68,28
18,2
13,10
68,28
68,28
37,30
67,22
68,28
1,0
1,0
20,12
811,316
63,26
13,10
33,18
20,12
18,2
13,10
8,2
39,25
8,3
34,17
32,19
68,28
8,2
14,6
8,2
13,10
38,18
21,8
1,0
14,6
41,18
13,2
37,30
13,10
25,20
13,10
14,6
67,5
20,13
25,20
68,28
1,0
1,0
8,2
8,2
26,15
1,0
54,22
2336,1387
1,0
25,20
8,2
44,32
68,28
68,28
8,2
37,30
20,12
13,10
22,11
56,18
85,29
8,3
67,22
80,38
68,28
1,0
1,0
20,12
4,389
2,1
674,66
1,0
1,0
1316,1315
184,56
8,97
184,56
184,56
9,1
176,55
46,18
4,11
17,20
1,0
1,0
2,1
48,17
56,18
56,18
8,63
22,7
46,18
73,31
30,1
1,0
1,0
13,12
2,1
4,7
11,3
10,3
9,3
5,103
34,7
18,4
52,15
45,10
30,10
45,15
61,17
104,38
27,2
35,17
43,27
5,1
8,2
8,4
9,0
21,4
1,0
26,12
14,3
8,3
77,7
62,42
69,16
27,15
33,15
1,0
25,20
20,13
25,20
15,3
8,2
26,16
29,8
14,6
8,2
73,29
20,9
5,228
21,10
65,23
38,5
28,6
22,2
34,11
33,12
26,16
20,8
38,26
15,5
10,2
8,2
22,8
1,0
8,3
7,3
7,3
20,12
68,25
63,23
24,3
20,9
22,6
15,2
39,21
14,5
9,0
20,9
15,5
45,30
89,50
8,2
20,9
8,2
1,0
26,11
5,267
87,13
44,6
44,33
40,14
32,23
8,2
20,9
20,9
14,6
20,9
16,4
14,2
35,9
40,12
9,0
141,75
16,4
27,9
11,3
16,4
34,11
8,2
85,18
27,8
20,12
30,12
36,6
14,6
8,3
43,13
8,2
29,5
15,2
5,454
9,0
8,3
1,0
26,12
14,5
8,2
1,0
1,0
1,0
57,40
38,26
15,3
15,5
36,7
62,37
91,48
8,2
193,74
13,10
55,17
27,15
8,2
62,38
8,2
27,15
9,0
27,9
41,9
37,30
32,23
73,16
14,6
18,6
15,2
8,2
49,14
8,2
16,4
21,7
14,2
35,12
34,9
17,1
239,134
85,25
15,3
16,4
21,5
10,2
152,153
4,68
128,10
5,3
15,9
16,11
6,2
12,7
39,22
28,8
11,9
1,0
13,6
8,2
44,23
8,4
8,3
9,6
14,5
1,0
40,13
5,1
10,4
60,20
6,2
1,0
68,4
10,4
62,48
1,0
8,3
2,0
210,211
18,16
11,1
6,1
38,51
14,3
2,0
1,0
15,8
11,9
10,7
4,3
14,10
5,0
24,20
17,14
16,16
33,24
15,9
53,33
19,17
3,5
1,0
4,1
2,0
26,13
14,6
6,5
17,9
16,8
5,6
2,0
35,27
127,81
44,59
1,0
1,0
51,37
34,20
19,16
31,19
17,13
16,8
1,0
7,6
7,2
16,19
28,25
10,5
15,10
1,0
4,1
40,17
1,0
8,2
47,30
24,18
1,0
1,0
2,0
13,6
20,13
8,3
3,3
9,17
2,1
6,3
1,0
23,22
3,3
5,0
23,23
71,62
42,36
1,0
39,21
1,3
1,1
12,1
16,5
1,0
1,0
4,4
13,10
154,50
3,3
19,0
7,3
9,2
3,3
36,15
35,9
8,3
36,14
5,3
7,7
22,1
6,3
16,8
10,3
1,0
33,13
1,0
1,0
4,0
11,7
8,4
17,11
18,8
41,18
8,4
3,0
24,8
163,16
12,4
115,62
6,4
1,0
1,0
1,0
5,3
1,2
17,4
4,0
2,1
1,0
2,6
30,13
14,5
5,3
1,0
1,0
6,9
11,5
24,14
16,7
8,1
9,8
6,0
1,0
32,7
19,9
11,4
13,1
53,12
20,8
26,14
11,5
12,1
7,6
19,7
2,0
3,2
24,9
20,13
17,13
31,34
5,4
99,55
7,2
2,3
1,0
1,0
8,1
36,8
10,2
7,6
26,9
9,0
1,0
1,0
6,8
23,5
1,0
4,4
3,0
3,1
9,0
3,0
63,16
2,0
3,3
2,0
1,0
26,10
8,0
4,5
5,1
4,3
29,28
1,0
25,10
19,33
14,13
52,34
32,19
1,53
56,46
7,2
10,5
1,0
1,0
1,0
1,0
1,0
1,0
1,0
4,0
1,0
1,0
1,0
19,15
1,0
1,0
1,0
1,0
8,6
21,0
7,7
56,33
32,29
3,0
28,0
17,7
3,2
24,15
24,14
17,8
8,4
41,30
6,4
10,6
16,12
13,2
19,13
10,5
12,7
19,13
12,3
3,0
56,3
48,16
39,12
12,7
72,51
8,9
2,0
1,0
22,6
14,7
1,2
42,15
12,1
3,2
4,2
84,98
18,11
90,17
38,5
15,10
56,20
19,12
1,0
17,15
9,5
98,102
61,82
11,13
1,0
32,6
46,31
1,8
8,1
1,1
3,1
25,0
90,94
22,22
10,6
27,24
25,22
24,0
6,0
2,0
10,5
29,18
2,0
6,0
3,2
1,0
6,0
1,0
17,10
26,12
3,1
6,0
2,0
10,7
4,2
8,5
12,11
21,4
10,10
1,1
3,2
30,2
41,13
1,0
3,1
3,1
9,3
5,0
2,0
5,0
1,1
5,0
33,8
5,0
1,1
1,2
8,4
28,20
25,20
98,41
4,1
6,3
12,6
20,12
115,56
3,0
6,5
5,7
2,0
8,2
6,0
5,0
4,1
2,0
2,0
3,0
4,0
3,0
3,0
3,0
3,0
15,8
3,0
4,0
5,7
6,7
2,0
4,0
23,11
2,0
13,8
2,0
5,7
32,12
3,4
3,0
2,0
17,13
3,2
3,0
8,5
3,0
2,0
82,16
3,3
3,2
2,0
5,0
2,0
4,0
4,0
3,0
3,0
2,0
3,0
3,0
3,0
3,0
3,1
5,6
6,2
5,7
2,2
3,0
4,0
1,0
4,0
3,0
3,0
2,0
2,0
4,2
2,0
1,0
4,1
1,0
1,0
4,0
1,0
1,0
1,0
9,1
15,0
1,0
5,1
3,0
6,2
3,0
1,0
2,0
2,0
2,0
2,0
12,3
2,0
6,0
3,0
4,0
2,0
15,7
2,0
37,16
2,0
6,7
3,0
5,0
2,0
2,0
18,5
8,0
3,0
2,0
4,2
3,0
2,0
2,0
4,0
3,0
8,3
2,0
196,148
2,0
3,0
11,0
2,0
3,0
3,0
2,0
5,7
3,0
3,0
2,0
3,0
2,0
2,0
2,2
2,0
3,0
4,0
2,0
4,0
3,0
2,0
24,7
3,0
5,3
12,0
20,10
6,7
5,5
5,5
3,3
3,3
3,3
3,3
7,3
3,3
5,5
1,0
3,3
3,3
3,3
3,3
3,3
3,3
5,5
3,3
5,5
3,3
5,5
3,3
5,5
5,5
3,3
1,0
3,3
5,5
5,5
3,3
3,3
3,3
5,5
3,3
18,1
2,0
2,0
4,1
2,0
7,0
3,2
9,0
2,0
2,0
12,6
5,3
8,2
3,0
6,7
2,0
2,0
5,5
2,0
7,0
5,0
3,0
2,0
6,2
2,0
27,14
2,0
2,0
3,0
11,4
2,0
30,3
10,0
3,3
2,0
5,3
3,3
21,15
6,9
37,5
104,43
2,1
13,0
43,23
32,4
1,0
3,2
1,0
4,0
5,4
40,29
14,20
341,149
1,0
8,7
44,19
2,1
10,5
8,2
1,0
14,7
1,0
2,1
1,0
8,4
2,0
1,0
6,6
3,1
4,3
27,7
5,1
18,26
9,3
1,1
13,26
10,5
3,0
3,1
13,4
1,0
21,5
42,22
31,4
25,7
33,19
1,0
14,4
3,4
24,13
1,0
10,9
7,0
6,7
7,1
57,16
9,4
10,2
19,9
16,5
4,3
6,1
8,1
20,7
6,0
8,4
110,36
33,7
15,25
1,2
35,6
6,2
1,1
1,0
9,1
9,4
1,0
27,13
4,2
8,4
5,3
3,0
1,0
5,3
1,0
5,1
5,0
62,5
1,0
1,0
1,1
6,4
33,12
22,11
12,10
29,11
5,5
31,12
1,1
5,3
22,8
1,0
20,4
1,1
1,0
53,36
1,0
1,0
1,0
1,0
22,9
7,2
11,5
2,1
43,19
6,6
15,21
25,19
9,9
16,8
8,6
17,4
11,6
10,9
7,4
7,4
17,26
3,0
22,4
1,0
1,0
1,0
37,16
5,2
1,0
13,4
9,6
62,12
7,4
9,2
15,8
2,2
1,0
12,3
108,10
29,4
25,6
34,8
31,14
19,7
9,2
1,0
3,0
8,2
1,1
1,0
7,2
4,1
10,10
24,8
55,64
6,2
13,5
23,10
10,3
31,7
109,9
34,10
79,28
12,2
19,3
117,20
8,0
12,5
9,4
24,2
29,2
87,12
15,3
57,3
12,0
13,2
1,0
58,6
75,1
59,2
39,1
10,3
19,2
52,7
4,2
107,13
11,0
25,9
26,11
7,0
5,1
1,1
14,5
154,56
4,1
14,3
4,0
33,4
1,2
18,9
1,0
23,7
18,17
8,0
4,3
1,0
1,0
1,0
3,8
1,0
7,3
1,0
4,1
11,10
1,0
1,2
1,0
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
4,2
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
14,0
30,17
1,1
2,1
1,19
21,2
48,23
27,5
12,7
3,2
8,1
3,2
1,3
2,1
8,5
94,11
4,13
1,0
1,0
1,0
1,0
1,0
8,2
9,6
1,2
113,11
2,0
1,0
1,0
4,0
1,0
1,0
25,7
1,4
16,2
1,0
7,7
1,0
2,5
2,6
1,0
1,2
3,0
54,1
3,0
4,0
3,0
25,15
6,3
15,5
31,18
2,1
13,5
3,1
19,1
35,7
5,2
37,19
7,4
8,1
1,3
6,5
18,0
1,0
69,22
61,26
47,21
4,2
9,1
1,0
12,2
18,15
110,34
478,239
1,0
42,5
4,0
25,12
14,7
28,5
10,5
2,3
24,11
3,2
24,16
23,0
47,21
23,20
63,36
68,40
2,4
107,54
12,3
42,27
9,9
3,0
14,3
8,6
1,0
21,13
1,1
3,0
7,3
1,0
29,19
6,2
8,2
1,0
22,2
1,0
14,4
3,3
10,4
45,3
83,93
3,1
1,0
34,13
52,14
214,134
14,14
4,0
8,4
3,1
5,10
33,1
97,34
12,0
5,6
4,2
14,13
23,4
14,14
71,28
1,0
2,1
7,5
1,0
81,32
17,0
38,0
48,4
3,1
311,53
14,3
10,1
5,1
11,7
9,1
10,9
17,17
3,0
47,13
1,0
1,0
5,5
121,57
1,0
8,16
82,37
30,17
4,1
4,0
2,2
14,11
44,18
8,9
9,15
22,1
1,0
10,3
50,2
5,0
2,1
5,0
3,1
5,0
40,25
1,0
7,5
20,3
29,6
8,0
1,0
89,22
13,1
5,0
25,13
14,1
1,2
1,0
15,4
14,6
8,0
712,295
17,7
4,0
171,45
33,2
74,4
76,21
18,1
32,11
97,57
1,1
1,0
5,5
13,7
9,3
1,0
18,6
3,1
91,86
3,1
3,1
16,13
1,0
18,10
1,0
3,1
8,0
12,9
11,2
188,65
8,0
82,80
7,3
4,1
1,0
3,1
3,1
13,25
58,49
36,20
3,2
4,1
5,3
1,1
6,3
3,4
1,0
1,0
4,1
1,9
3,2
98,52
1,1
8,4
53,25
13,11
1,0
8,1
10,16
1,0
1,0
1,0
1,0
5,6
101,45
3,0
49,25
6,7
107,16
19,19
1,0
9,1
21,2
1,0
5,4
1,0
119,67
8,5
2,1
4,1
33,21
13,10
13,6
4,1
3,4
2,0
1,0
14,1
4,18
8,1
1,5
7,3
153,68
12,0
2,0
64,23
11,0
45,36
13,13
76,5
11,0
1,0
1,0
1,0
1,0
1,0
10,0
58,14
14,4
1,0
89,46
3,1
6,1
25,3
8,0
168,39
22,44
33,32
52,33
52,20
87,49
8,1
14,0
31,6
9,5
3,0
22,17
25,2
61,20
2,0
26,0
11,0
30,27
31,29
32,12
4,0
29,3
54,23
30,3
39,19
15,1
24,7
24,12
11,3
28,9
38,9
64,39
16,6
85,24
94,64
15,0
2,1
14,15
24,17
62,31
7,6
364,135
2,3
26,13
1,0
12,0
28,9
1,0
1,0
45,25
1,0
22,15
3,0
5,4
5,1
6,5
11,0
361,139
27,3
9,3
39,28
58,6
22,3
1,0
8,3
34,25
2,0
9,1
1,0
61,15
13,7
73,37
45,19
1,0
3,1
50,9
1,0
96,3
35,2
1,0
1,0
1,0
1,0
1,0
8,3
1,0
1,0
1,0
2,0
9,0
2,0
7,3
64,14
59,13
16,11
1,0
9,2
15,4
53,24
18,13
15,9
25,10
1,0
3,1
13,4
22,8
91,30
126,52
3,0
7,1
4,0
3,0
34,1
6,1
10,4
40,19
17,1
2,0
182,89
47,22
4,0
17,13
1,0
1,0
24,10
1,0
9,6
5,0
1,0
1,0
23,10
48,14
13,5
10,2
21,4
8,2
4,2
1,0
43,13
12,4
5,0
2,0
29,2
1,0
11,4
101,15
15,5
14,2
9,2
9,2
2,0
10,2
2,0
22,3
6,4
40,6
28,2
8,2
8,6
50,6
1,0
19,6
9,2
1,0
3,1
4,0
7,2
4,2
4,2
10,4
12,2
20,7
13,2
4,2
35,7
23,5
8,2
42,5
7,1
9,4
7,2
12,6
15,0
11,2
1,0
2,0
21,2
67,12
2,0
7,0
13,0
46,21
13,0
3,0
54,26
7,0
1,0
3,0
14,3
20,0
1,0
1,0
54,11
7,3
1,0
31,7
24,10
1,0
58,4
42,1
45,2
5,0
86,9
50,1
12,0
30,0
44,25
141,21
27,10
17,18
21,2
49,5
30,2
19,1
54,3
7,0
3,0
42,11
63,19
4,0
1,0
55,20
28,14
26,2
13,2
1,0
14,2
33,11
65,21
3,1
1,0
31,1
3,1
60,13
7,10
3,0
1,0
10,1
13,3
3,0
48,12
3,9
1,0
1,0
41,22
72,46
42,19
37,14
18,0
1,0
1,0
50,18
4,2
3,2
91,44
23,10
21,14
29,11
12,2
88,71
23,5
51,11
5,3
13,3
2,0
1,0
5,1
3,1
1,0
9,1
1,0
14,0
14,1
11,0
4,0
6,2
9,3
43,14
14,6
54,11
9,3
2,0
53,12
1,0
1,0
1,0
1,0
35,3
10,1
1,0
1,0
1,0
53,24
8,2
56,31
17,3
12,13
18,4
30,11
100,12
56,7
5,1
10,2
15,0
13,0
66,14
68,1
1,0
1,0
21,7
1,0
13,10
1,0
12,10
1,0
7,1
1,0
5,0
4,0
3,2
11,1
7,2
4,1
2,2
1,0
1,0
12,3
5,3
2,3
41,1
64,28
11,0
31,4
24,10
40,1
16,6
24,5
1,0
2,0
506,148
1,5
91,242
1,2
19,222
240,158
1,1
5,92
67,39
1,1
707,612
30,16
9,0
4,2
15,38
4,2
5,3
9,3
92,43
9,27
88,7
88,2
14,13
111,80
73,0
282,98
1,0
1,0
10,6
26,8
18,0
1,0
18,6
1,0
1,0
1,0
63,3
74,24
2,10
6,11
3,4
1,4
7,8
1,0
1,0
1,0
1,0
7,6
1,0
7,6
90,43
3,7
10,6
1,2
1,0
98,47
6,6
3,3
17,10
1,0
8,6
28,22
14,9
31,27
5,5
145,85
12,9
5,2
36,20
5,3
8,6
1,0
62,43
21,21
11,8
7,4
460,280
32,23
30,26
10,7
5,5
9,7
30,25
3,3
10,7
26,16
23,16
4,2
26,23
5,3
48,21
44,17
158,123
83,54
35,5
31,48
317,112
15,1
3,0
30,2
1,0
1,0
5,1
1,4
26,2
1,1
191,36
1,0
3,0
11,3
17,2
5,1
1,0
7,3
1,0
1,0
1,0
1,0
1,0
1,0
2,6
1,0
2,5
1,0
7,0
1,0
1,0
1,0
2,5
1,0
1,0
1,5
1,0
1,0
111,34
32,4
1,0
5,4
8,6
1,0
40,6
5,3
29,12
8,5
3,2
7,6
1,0
7,6
1,0
1,0
1,0
4,3
1,0
6,0
1,0
2,1
15,13
12,6
44,10
50,0
25,5
11,0
35,13
1,0
4,1
23,8
29,19
21,10
96,20
5,2
109,15
4,2
13,0
1,0
6,4
3,1
14,1
1,0
15,4
75,19
1,0
21,7
101,44
121,43
1,2
31,14
13,8
64,17
6,2
7,2
18,9
10,10
5,3
10,9
54,30
58,25
3,3
3,9
1,3
27,15
7,0
1,0
72,21
43,11
11,4
36,1
5,4
25,1
6,5
69,44
4,2
10,8
36,15
4,4
25,1
6,1
37,1
21,11
5,2
16,0
29,17
1,0
17,0
7,3
21,5
8,6
6,3
2,0
49,2
15,11
7,7
5,2
28,16
16,6
87,11
23,6
20,4
15,6
46,16
15,12
5,2
6,3
37,0
8,2
90,10
8,3
25,15
5,4
5,2
1,0
11,2
5,0
50,3
14,0
12,12
67,24
1,2
58,14
1,0
5,3
45,17
60,13
1,0
5,1
1,2
4,8
2,0
38,7
26,15
38,7
6,3
212,83
11,8
11,2
3,1
3,1
6,3
1,0
5,2
7,3
12,5
1,0
1,0
46,38
6,6
2,2
7,2
24,12
21,7
12,5
54,32
39,32
1,0
105,50
27,11
8,6
1,1
8,9
1,0
1,0
9,4
3,0
1,0
1,0
8,2
51,7
32,12
37,10
22,13
29,21
10,3
5,0
19,15
93,70
1,0
3,1
13,6
551,354
4,1
2,0
26,23
1,0
4,2
1,0
1,0
11,4
8,0
16,11
1,0
6,1
25,7
7,6
26,12
1,0
3,0
1,0
22,16
1,0
10,5
19,10
1,0
64,33
2,3
5,2
15,9
14,4
8,4
5,2
82,38
1,1
25,6
6,4
12,4
4,1
14,3
15,6
42,14
17,8
2,2
22,15
7,3
5,3
7,3
17,10
30,15
51,23
19,9
1,0
9,5
8,4
5,2
2,2
36,19
17,7
9,2
8,6
27,14
24,10
2,2
16,5
15,7
21,13
14,12
1,0
22,5
5,0
2,0
6,2
6,7
6,6
12,2
1,0
10,6
5,3
17,4
1,1
1,0
4,1
24,0
41,13
30,10
1,0
19,4
2,2
2,1
2,0
3,2
2,1
2,1
2,1
2,1
3,0
3,0
2,0
11,3
6,1
16,18
1,0
2,1
16,9
2,2
11,3
16,8
6,2
12,7
120,60
8,6
12,15
1,0
1,0
5,3
1,0
1,0
6,4
1,0
5,3
1,0
17,8
4,3
20,14
53,28
1,2
2,1
24,8
15,8
17,6
1,0
18,5
28,20
2,0
29,6
10,9
38,3
12,3
4,0
12,7
35,9
2,0
14,11
4,5
5,1
7,1
744,228
34,2
1,0
20,4
47,30
23,8
47,8
11,10
7,5
1,0
27,14
6,0
13,11
20,0
3,2
19,8
8,5
43,10
169,34
24,17
1,0
8,5
2,1
12,8
1,0
1,0
8,4
4,2
1,1
20,11
39,16
9,8
34,30
5,5
196,4
1,0
1,0
7,6
1,0
6,4
1,0
6,5
21,7
1,0
1,0
1,0
1,0
1,0
1,0
4,4
14,9
1,0
3,3
5,2
1,0
12,11
3,1
2,0
1,0
62,18
46,20
4,0
23,12
15,3
2,0
1,0
45,28
9,0
2,2
2,2
36,13
4,1
42,26
18,16
8,0
30,4
2,1
6,2
12,1
29,2
10,2
13,12
5,5
5,5
8,8
15,10
2,0
10,9
3,2
1,1
2,0
7,1
2,0
2,0
3,1
2,2
1,0
5,3
1,0
1,0
17,0
1,0
1,1
40,14
1,0
10,7
124,57
51,14
12,4
48,21
6,1
59,21
26,8
1,0
26,3
4,3
41,10
25,8
21,9
15,4
3,0
2,0
40,28
6,5
3,0
2,1
4,1
15,7
6,4
30,16
1,0
2,1
1,0
4,4
1,0
11,4
3,1
1,5
28,11
38,4
20,10
12,12
14,20
20,20
8,10
48,26
64,45
12,9
74,13
3,0
4,2
12,9
23,4
2,0
2,0
72,45
5,7
1,0
13,4
1,0
1,0
1,0
1,0
20,15
1,0
1,0
11,6
5,2
5,3
16,7
40,27
7,3
9,8
11,1
38,14
4,2
1,0
34,13
4,2
4,2
4,2
12,6
5,5
1,0
9,4
1,0
1,0
4,3
32,13
1,0
15,10
23,1
1,5
1,1
5,5
6,4
21,9
5,8
1,1
88,37
8,10
1,0
1,0
1,0
1,0
11,4
18,8
87,60
1,1
2,0
4,6
1,0
41,2
15,4
3,2
4,0
6,2
1,0
2,0
1,0
1,0
47,25
67,34
16,6
21,21
6,2
63,60
16,2
11,5
16,8
8,11
15,24
120,62
6,5
2,1
2,1
1,0
5,4
34,15
6,3
17,7
18,13
18,10
5,6
20,10
21,10
9,6
8,4
6,1
4,0
14,8
2,0
13,4
2,0
17,9
5,2
79,33
19,12
2,1
18,8
20,11
9,2
1,0
7,6
1,0
1,1
1,0
8,3
3,1
4,3
3,0
1,0
1,0
1,0
1,0
5,0
21,12
5,0
2,0
11,10
2,0
14,1
21,15
12,12
27,12
22,8
4,3
1,0
2,1
62,32
5,0
10,9
7,7
1,0
3,2
1,2
10,7
76,29
1,1
4,3
68,5
2,1
47,22
25,12
2,3
23,16
248,196
8,4
8,4
23,16
23,16
58,44
28,20
13,8
28,20
13,8
43,32
8,4
8,4
18,12
4,0
13,8
4,0
33,24
18,12
5,1
55,41
157,122
20,13
18,12
3,0
8,4
20,13
5,1
37,26
28,20
18,12
18,12
43,32
3,0
38,28
18,12
3,0
38,28
123,96
28,20
18,12
18,12
13,8
19,14
6,0
2,2
18,11
3,4
2,2
4,1
1,0
8,1
1,0
5,0
18,7
19,5
16,9
19,2
29,16
6,1
5,2
3,1
4,1
19,13
6,1
4,1
9,1
2,0
35,19
7,2
5,4
20,4
11,2
5,1
62,24
5,0
4,1
2,1
1,0
2,1
1,0
42,7
2,2
64,11
6,7
14,11
11,15
9,1
3,0
3,0
11,7
6,1
34,9
7,1
3,0
21,8
3,0
56,17
1,1
16,11
1,0
1,0
5,3
1,0
5,2
3,2
1,0
21,15
16,16
11,7
23,2
2,0
20,8
6,1
5,4
11,4
1,1
6,7
7,9
8,8
8,7
17,17
35,20
2,0
1,0
18,1
3,1
1,1
2,0
7,2
3,0
4,1
5,3
5,4
7,5
7,1
13,2
1,0
1,0
23,3
7,6
4,1
1,1
1,0
1,1
15,11
35,8
2,0
38,15
8,6
53,22
10,6
1,0
2,1
21,19
45,27
7,6
46,10
9,0
1,0
53,23
2,2
2,1
1,0
1,0
16,12
158,52
20,9
1,0
42,14
60,26
101,59
1,0
19,9
29,7
1,0
38,4
1,0
17,7
3,4
1,0
1,0
1,0
20,6
1,1
1,0
1,0
8,2
21,7
76,5
1,2
5,0
2,0
1,0
4,0
1,0
1,0
1,2
1,4
1,0
7,7
29,5
23,16
14,11
6,4
1,0
42,3
13,5
12,0
2,0
3,0
15,8
3,2
7,6
10,1
3,0
2,1
6,3
2,1
1,0
3,1
8,5
10,0
1,0
2,1
13,2
1,0
4,0
14,7
3,0
8,1
9,3
7,1
19,8
21,7
8,1
3,2
13,8
26,4
6,2
12,7
18,3
1,0
11,4
3,9
8,4
1,0
14,7
3,0
13,8
40,8
2,0
11,4
20,9
13,1
52,6
1,0
52,15
329,158
99,34
1,0
42,9
4,0
16,4
12,0
3,4
4,8
11,0
4,8
3,0
10,0
5,3
16,1
12,2
22,21
14,8
69,36
19,6
26,15
1,0
3,2
14,3
5,1
59,9
20,9
5,2
2,1
8,3
1,0
